ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.26,28.88,30.65,85.58,FY2020-FY2024,2024-12-25
UCOBANK,UCO Bank,Banks,1.06,7.63,,22.58,FY2020-FY2024,2024-12-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,15.17,17.66,40.0,60.93,FY2020-FY2024,2024-12-25
UPL,UPL Ltd,Chemicals,10.52,-10.95,21.7,36.03,FY2020-FY2024,2024-12-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,14.68,15.26,22.96,19.45,FY2020-FY2024,2024-12-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,13.27,10.82,4.0,56.96,FY2020-FY2024,2024-12-25
UNIONBANK,Union Bank of India,Banks,6.19,21.79,,5.58,FY2020-FY2024,2024-12-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,8.71,4.53,-0.84,124.34,FY2020-FY2024,2024-12-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,17.47,3.96,16.37,80.14,FY2020-FY2024,2024-12-25
URBANCO,Urban Company Ltd,Consumer Services,-20.4,22.07,,,FY2020-FY2024,2024-12-25
USHAMART,Usha Martin Ltd,Capital Goods,22.06,8.41,0.25,27.52,FY2020-FY2024,2024-12-25
VTL,Vardhman Textiles Ltd,Textiles,11.19,7.13,1.69,17.94,FY2020-FY2024,2024-12-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,88.0,FY2020-FY2024,2024-12-25
VEDL,Vedanta Ltd,Metals & Mining,13.23,14.56,,10.98,FY2020-FY2024,2024-12-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,23.3,10.08,-39.05,76.21,FY2020-FY2024,2024-12-25
VMM,Vishal Mega Mart Ltd,Consumer Services,5.5,10.99,59.12,79.64,FY2020-FY2024,2024-12-25
IDEA,Vodafone Idea Ltd,Telecommunication,-201.68,-1.09,,,FY2020-FY2024,2024-12-25
VOLTAS,Voltas Ltd,Consumer Durables,8.07,10.26,-13.38,78.28,FY2020-FY2024,2024-12-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,30.69,41.69,96.91,39.48,FY2020-FY2024,2024-12-25
WELCORP,Welspun Corp Ltd,Capital Goods,16.25,11.73,11.74,13.64,FY2020-FY2024,2024-12-25
WELSPUNLIV,Welspun Living Ltd,Textiles,14.3,7.5,6.78,23.78,FY2020-FY2024,2024-12-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,12.95,2.65,-15.03,73.99,FY2020-FY2024,2024-12-25
WIPRO,Wipro Ltd,Information Technology,17.61,7.98,4.43,25.98,FY2020-FY2024,2024-12-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-5.96,5.33,,,FY2020-FY2024,2024-12-25
YESBANK,Yes Bank Ltd,Banks,-14.4,1.14,,28.44,FY2020-FY2024,2024-12-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,10.11,14.41,20.57,50.87,FY2020-FY2024,2024-12-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,4.96,1.22,-23.14,23.93,FY2020-FY2024,2024-12-25
ZENTEC,Zen Technologies Ltd,Capital Goods,17.93,24.18,14.84,104.59,FY2020-FY2024,2024-12-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,15.21,3.23,20.21,26.0,FY2020-FY2024,2024-12-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,18.9,6.52,27.27,21.59,FY2020-FY2024,2024-12-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.0,5.67,11.27,37.13,FY2020-FY2024,2024-12-25
ECLERX,eClerx Services Ltd,Services,23.72,15.27,22.59,33.57,FY2020-FY2024,2024-12-25
