ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
ITCHOTELS,ITC Hotels Ltd,Consumer Services,6.99,,,,FY2021-FY2025,2025-09-25
ITC,ITC Ltd,Fast Moving Consumer Goods,30.71,8.87,21.04,14.41,FY2021-FY2025,2025-09-25
ITI,ITI Ltd,Telecommunication,-10.24,8.89,,,FY2021-FY2025,2025-09-25
INDGN,Indegene Ltd,Healthcare,48.38,24.06,-55.32,30.94,FY2021-FY2025,2025-09-25
INDIACEM,India Cements Ltd,Construction Materials,-2.24,-1.63,,,FY2021-FY2025,2025-09-25
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,21.39,15.68,14.76,26.69,FY2021-FY2025,2025-09-25
INDIANB,Indian Bank,Banks,12.84,9.67,24.56,8.3,FY2021-FY2025,2025-09-25
IEX,Indian Energy Exchange Ltd,Financial Services,43.23,11.05,16.0,27.46,FY2021-FY2025,2025-09-25
INDHOTEL,Indian Hotels Co Ltd,Consumer Services,4.44,34.12,,72.17,FY2021-FY2025,2025-09-25
IOC,Indian Oil Corporation Ltd,Oil Gas & Consumable Fuels,16.94,15.81,-8.87,8.41,FY2021-FY2025,2025-09-25
IOB,Indian Overseas Bank,Banks,9.75,10.64,30.78,17.31,FY2021-FY2025,2025-09-25
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Services,35.31,43.18,47.67,42.16,FY2021-FY2025,2025-09-25
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,14.03,11.48,8.06,24.29,FY2021-FY2025,2025-09-25
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,15.29,20.91,7.46,24.74,FY2021-FY2025,2025-09-25
IGL,Indraprastha Gas Ltd,Oil Gas & Consumable Fuels,20.46,24.75,7.92,18.31,FY2021-FY2025,2025-09-25
INDUSTOWER,Indus Towers Ltd,Telecommunication,25.41,16.64,21.84,10.13,FY2021-FY2025,2025-09-25
INDUSINDBK,IndusInd Bank Ltd,Banks,10.33,10.91,-2.69,,FY2021-FY2025,2025-09-25
NAUKRI,Info Edge (India) Ltd,Consumer Services,31.49,20.37,-7.56,68.53,FY2021-FY2025,2025-09-25
INFY,Infosys Ltd,Information Technology,29.95,10.16,7.21,22.12,FY2021-FY2025,2025-09-25
INOXWIND,Inox Wind Ltd,Capital Goods,-9.21,47.33,,40.22,FY2021-FY2025,2025-09-25
INTELLECT,Intellect Design Arena Ltd,Information Technology,16.94,10.8,3.94,36.69,FY2021-FY2025,2025-09-25
INDIGO,Interglobe Aviation Ltd,Services,-33.71,40.73,,43.75,FY2021-FY2025,2025-09-25
IGIL,International Gemological Institute Limited,Services,,,,30.06,FY2021-FY2025,2025-09-25
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,39.67,36.95,-32.36,42.65,FY2021-FY2025,2025-09-25
IPCALAB,Ipca Laboratories Ltd,Healthcare,14.75,10.52,-8.34,42.56,FY2021-FY2025,2025-09-25
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,Healthcare,21.25,13.91,7.89,37.42,FY2021-FY2025,2025-09-25
JKCEMENT,J K Cements Ltd,Construction Materials,15.56,12.45,3.94,51.14,FY2021-FY2025,2025-09-25
JBMA,JBM Auto Ltd,Automobile and Auto Components,14.69,22.52,32.64,83.6,FY2021-FY2025,2025-09-25
JKTYRE,JK Tyre & Industries Ltd,Automobile and Auto Components,12.06,10.05,6.86,19.27,FY2021-FY2025,2025-09-25
JMFINANCIL,JM Financial Ltd,Financial Services,8.83,6.55,6.77,14.45,FY2021-FY2025,2025-09-25
JSWCEMENT,JSW Cement Ltd,Construction Materials,11.29,9.96,-17.46,,FY2021-FY2025,2025-09-25
JSWDULUX,JSW Dulux Ltd,Consumer Durables,25.96,10.94,15.65,7.76,FY2021-FY2025,2025-09-25
JSWENERGY,JSW Energy Ltd,Power,8.48,11.15,18.19,47.01,FY2021-FY2025,2025-09-25
JSWINFRA,JSW Infrastructure Ltd,Services,15.66,22.78,-31.65,45.3,FY2021-FY2025,2025-09-25
JSWSTEEL,JSW Steel Ltd,Metals & Mining,15.89,16.16,-15.23,46.18,FY2021-FY2025,2025-09-25
JAINREC,Jain Resource Recycling Ltd,Metals & Mining,51.61,,,,FY2021-FY2025,2025-09-25
JPPOWER,Jaiprakash Power Ventures Ltd,Power,4.1,10.59,25.0,16.81,FY2021-FY2025,2025-09-25
J&KBANK,Jammu and Kashmir Bank Ltd,Banks,11.62,9.11,25.77,5.55,FY2021-FY2025,2025-09-25
JINDALSAW,Jindal Saw Ltd,Capital Goods,9.43,14.33,40.36,10.02,FY2021-FY2025,2025-09-25
JSL,Jindal Stainless Ltd,Metals & Mining,23.53,26.39,28.74,23.85,FY2021-FY2025,2025-09-25
JINDALSTEL,Jindal Steel Ltd,Metals & Mining,12.93,7.71,-4.99,39.51,FY2021-FY2025,2025-09-25
JIOFIN,Jio Financial Services Ltd,Financial Services,3.6,21.61,,284.14,FY2021-FY2025,2025-09-25
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,17.96,19.71,-1.89,110.32,FY2021-FY2025,2025-09-25
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,11.05,43.61,35.84,37.17,FY2021-FY2025,2025-09-25
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,7.76,3.47,0.08,36.18,FY2021-FY2025,2025-09-25
JWL,Jupiter Wagons Ltd,Capital Goods,17.16,31.81,8.56,50.24,FY2021-FY2025,2025-09-25
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods,7.44,29.88,,59.34,FY2021-FY2025,2025-09-25
KPRMILL,K P R Mill Ltd,Textiles,23.17,12.61,9.76,45.69,FY2021-FY2025,2025-09-25
KEI,KEI Industries Ltd,Capital Goods,18.37,18.41,19.16,50.64,FY2021-FY2025,2025-09-25
KPITTECH,KPIT Technologies Ltd,Information Technology,25.17,23.47,41.87,44.33,FY2021-FY2025,2025-09-25
KAJARIACER,Kajaria Ceramics Ltd,Consumer Durables,16.13,10.76,-0.93,52.02,FY2021-FY2025,2025-09-25
KPIL,Kalpataru Projects International Ltd,Construction,12.37,11.5,-5.31,26.03,FY2021-FY2025,2025-09-25
KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Durables,10.61,24.19,37.89,55.36,FY2021-FY2025,2025-09-25
KARURVYSYA,Karur Vysya Bank Ltd,Banks,12.63,12.09,39.9,9.79,FY2021-FY2025,2025-09-25
KAYNES,Kaynes Technology India Ltd,Capital Goods,14.18,45.32,27.16,125.34,FY2021-FY2025,2025-09-25
KEC,KEC International Ltd,Construction,10.63,10.75,-0.06,34.43,FY2021-FY2025,2025-09-25
KFINTECH,KFin Technologies Ltd,Financial Services,17.79,17.47,,54.73,FY2021-FY2025,2025-09-25
KIRLOSENG,Kirloskar Oil Engines Ltd,Capital Goods,13.72,14.01,20.11,27.33,FY2021-FY2025,2025-09-25
KOTAKBANK,Kotak Mahindra Bank Ltd,Banks,14.27,14.88,17.17,21.92,FY2021-FY2025,2025-09-25
KIMS,Krishna Institute of Medical Sciences Ltd,Healthcare,24.54,17.94,13.11,87.77,FY2021-FY2025,2025-09-25
LTF,L&T Finance Ltd,Financial Services,7.92,3.58,21.95,22.79,FY2021-FY2025,2025-09-25
LTTS,L&T Technology Services Ltd,Information Technology,23.97,14.38,13.64,34.73,FY2021-FY2025,2025-09-25
LGEINDIA,LG Electronics India Ltd,Consumer Durables,30.54,10.06,,,FY2021-FY2025,2025-09-25
LICHSGFIN,LIC Housing Finance Ltd,Financial Services,13.52,7.17,12.75,5.8,FY2021-FY2025,2025-09-25
LTFOODS,L T Foods Ltd,Fast Moving Consumer Goods,17.71,13.33,15.26,23.47,FY2021-FY2025,2025-09-25
LTM,LTM Ltd,Information Technology,28.45,25.17,6.98,32.03,FY2021-FY2025,2025-09-25
LT,Larsen & Toubro Ltd,Construction,16.56,13.47,5.8,30.67,FY2021-FY2025,2025-09-25
LATENTVIEW,Latent View Analytics Ltd,Information Technology,15.83,22.61,-40.42,44.28,FY2021-FY2025,2025-09-25
LAURUSLABS,Laurus Labs Ltd,Healthcare,21.36,2.9,-18.38,71.83,FY2021-FY2025,2025-09-25
THELEELA,Leela Palaces Hotels & Resorts Ltd,Consumer Services,1.08,52.14,,,FY2021-FY2025,2025-09-25
LEMONTREE,Lemon Tree Hotels Ltd,Consumer Services,3.83,36.92,,126.69,FY2021-FY2025,2025-09-25
LENSKART,Lenskart Solutions Ltd,Consumer Services,-0.09,49.03,0.21,,FY2021-FY2025,2025-09-25
LICI,Life Insurance Corporation of India,Financial Services,73.95,5.4,,11.11,FY2021-FY2025,2025-09-25
LINDEINDIA,Linde India Ltd,Chemicals,12.72,,,109.22,FY2021-FY2025,2025-09-25
LLOYDSME,Lloyds Metals & Energy Ltd,Metals & Mining,22.29,93.0,388.47,38.28,FY2021-FY2025,2025-09-25
LODHA,Lodha Developers Ltd,Realty,8.9,20.39,122.34,36.12,FY2021-FY2025,2025-09-25
LUPIN,Lupin Ltd,Healthcare,7.33,8.41,21.8,21.19,FY2021-FY2025,2025-09-25
MMTC,MMTC Ltd,Services,-3.1,-86.95,,62.07,FY2021-FY2025,2025-09-25
MRF,MRF Ltd,Automobile and Auto Components,8.81,11.74,7.92,35.71,FY2021-FY2025,2025-09-25
MGL,Mahanagar Gas Ltd,Oil Gas & Consumable Fuels,20.94,26.32,11.02,13.18,FY2021-FY2025,2025-09-25
M&MFIN,Mahindra & Mahindra Financial Services Ltd,Financial Services,9.07,8.38,23.95,15.93,FY2021-FY2025,2025-09-25
M&M,Mahindra & Mahindra Ltd,Automobile and Auto Components,16.34,16.47,48.13,31.58,FY2021-FY2025,2025-09-25
MANAPPURAM,Manappuram Finance Ltd,Financial Services,18.16,9.59,-6.74,55.33,FY2021-FY2025,2025-09-25
MRPL,Mangalore Refinery And Petrochemicals Ltd,Oil Gas & Consumable Fuels,20.3,24.26,,21.88,FY2021-FY2025,2025-09-25
MANKIND,Mankind Pharma Ltd,Healthcare,23.52,14.46,8.84,60.44,FY2021-FY2025,2025-09-25
MARICO,Marico Ltd,Fast Moving Consumer Goods,39.04,6.12,6.72,54.9,FY2021-FY2025,2025-09-25
MARUTI,Maruti Suzuki India Ltd,Automobile and Auto Components,12.81,16.79,25.99,34.24,FY2021-FY2025,2025-09-25
MFSL,Max Financial Services Ltd,Financial Services,12.15,8.24,-5.12,339.29,FY2021-FY2025,2025-09-25
MAXHEALTH,Max Healthcare Institute Ltd,Healthcare,6.04,20.91,,175.3,FY2021-FY2025,2025-09-25
MAZDOCK,Mazagon Dock Shipbuilders Ltd,Capital Goods,25.56,23.08,36.25,50.8,FY2021-FY2025,2025-09-25
MEESHO,Meesho Ltd,Consumer Services,-582.08,63.93,,,FY2021-FY2025,2025-09-25
MINDACORP,Minda Corporation Ltd,Automobile and Auto Components,13.01,16.38,37.04,47.89,FY2021-FY2025,2025-09-25
MSUMI,Motherson Sumi Wiring India Ltd,Automobile and Auto Components,47.97,18.8,,51.62,FY2021-FY2025,2025-09-25
MOTILALOFS,Motilal Oswal Financial Services Ltd,Financial Services,26.61,18.13,14.2,28.39,FY2021-FY2025,2025-09-25
MPHASIS,Mphasis Ltd,Information Technology,20.01,7.92,6.6,29.46,FY2021-FY2025,2025-09-25
MCX,Multi Commodity Exchange of India Ltd,Financial Services,15.34,23.27,19.99,58.89,FY2021-FY2025,2025-09-25
MUTHOOTFIN,Muthoot Finance Ltd,Financial Services,21.65,11.87,6.97,16.82,FY2021-FY2025,2025-09-25
NATCOPHARM,Natco Pharma Ltd,Healthcare,16.95,16.64,34.2,9.96,FY2021-FY2025,2025-09-25
NBCC,NBCC (India) Ltd,Construction,17.6,11.6,18.95,50.83,FY2021-FY2025,2025-09-25
NCC,NCC Ltd,Construction,9.95,22.8,24.31,16.77,FY2021-FY2025,2025-09-25
NHPC,NHPC Ltd,Power,10.68,1.47,-1.71,27.41,FY2021-FY2025,2025-09-25
NLCINDIA,NLC India Ltd,Power,10.95,9.05,14.82,14.65,FY2021-FY2025,2025-09-25
NMDC,NMDC Ltd,Metals & Mining,27.07,9.24,0.8,9.77,FY2021-FY2025,2025-09-25
NSLNISP,NMDC Steel Ltd,Metals & Mining,-13.09,,,,FY2021-FY2025,2025-09-25
NTPCGREEN,NTPC Green Energy Ltd,Power,5.29,,,158.48,FY2021-FY2025,2025-09-25
NTPC,NTPC Ltd,Power,13.02,11.02,9.87,14.0,FY2021-FY2025,2025-09-25
NH,Narayana Hrudayalaya Ltd,Healthcare,14.29,16.75,,76.22,FY2021-FY2025,2025-09-25
NATIONALUM,National Aluminium Company Ltd,Metals & Mining,19.27,13.39,32.32,6.27,FY2021-FY2025,2025-09-25
NAVA,Nava Ltd,Power,17.3,9.35,23.31,21.94,FY2021-FY2025,2025-09-25
NAVINFLUOR,Navin Fluorine International Ltd,Chemicals,14.81,14.78,2.27,52.96,FY2021-FY2025,2025-09-25
NESTLEIND,Nestle India Ltd,Fast Moving Consumer Goods,88.88,,,75.24,FY2021-FY2025,2025-09-25
NETWEB,Netweb Technologies India Ltd,Information Technology,46.34,51.7,6.79,149.27,FY2021-FY2025,2025-09-25
NEULANDLAB,Neuland Laboratories Ltd,Healthcare,16.29,9.53,26.39,80.06,FY2021-FY2025,2025-09-25
NEWGEN,Newgen Software Technologies Ltd,Information Technology,21.71,17.18,19.78,38.0,FY2021-FY2025,2025-09-25
NAM-INDIA,Nippon Life India Asset Management Ltd,Financial Services,25.62,12.15,12.92,39.9,FY2021-FY2025,2025-09-25
NIVABUPA,Niva Bupa Health Insurance Company Ltd,Financial Services,-6.24,30.63,,160.25,FY2021-FY2025,2025-09-25
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,11.54,19.1,,44.56,FY2021-FY2025,2025-09-25
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,0.83,8.49,9.43,81.82,FY2021-FY2025,2025-09-25
OBEROIRLTY,Oberoi Realty Ltd,Realty,13.1,20.82,24.66,27.12,FY2021-FY2025,2025-09-25
ONGC,Oil & Natural Gas Corpn Ltd,Oil Gas & Consumable Fuels,14.35,15.03,17.32,8.14,FY2021-FY2025,2025-09-25
OIL,Oil India Ltd,Oil Gas & Consumable Fuels,20.29,12.47,13.17,11.02,FY2021-FY2025,2025-09-25
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,-3.56,24.57,,,FY2021-FY2025,2025-09-25
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,7.43,45.01,76.78,95.98,FY2021-FY2025,2025-09-25
PAYTM,One 97 Communications Ltd,Financial Services,-15.05,15.6,,,FY2021-FY2025,2025-09-25
ONESOURCE,OneSource Specialty Pharma Ltd,Healthcare,-44.87,128.22,,125.04,FY2021-FY2025,2025-09-25
OFSS,Oracle Financial Services Software Ltd,Information Technology,27.29,6.56,6.0,33.33,FY2021-FY2025,2025-09-25
POLICYBZR,PB Fintech Ltd,Financial Services,-1.15,4.46,-79.66,15013.33,FY2021-FY2025,2025-09-25
PCBL,PCBL Chemical Ltd,Chemicals,16.19,25.87,4.81,42.49,FY2021-FY2025,2025-09-25
PGEL,PG Electroplast Ltd,Consumer Durables,17.53,47.27,76.72,62.09,FY2021-FY2025,2025-09-25
PIIND,P I Industries Ltd,Chemicals,18.09,11.75,17.6,36.37,FY2021-FY2025,2025-09-25
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,10.73,0.21,15.68,10.79,FY2021-FY2025,2025-09-25
PTCIL,PTC Industries Ltd,Capital Goods,8.46,13.57,65.1,367.21,FY2021-FY2025,2025-09-25
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,-17.08,88.94,,,FY2021-FY2025,2025-09-25
PAGEIND,Page Industries Ltd,Textiles,45.55,11.74,16.44,62.44,FY2021-FY2025,2025-09-25
PARADEEP,Paradeep Phosphates Ltd,Chemicals,12.11,21.76,-55.5,13.63,FY2021-FY2025,2025-09-25
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,12.97,15.92,9.33,45.68,FY2021-FY2025,2025-09-25
PERSISTENT,Persistent Systems Ltd,Information Technology,22.85,23.31,25.16,48.96,FY2021-FY2025,2025-09-25
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,23.86,14.4,6.21,11.28,FY2021-FY2025,2025-09-25
PFIZER,Pfizer Ltd,Healthcare,19.39,0.37,9.06,27.4,FY2021-FY2025,2025-09-25
PHOENIXLTD,Phoenix Mills Ltd,Realty,10.71,29.63,74.94,53.93,FY2021-FY2025,2025-09-25
PWL,Physicswallah Ltd,Consumer Services,0.05,,,,FY2021-FY2025,2025-09-25
PIDILITIND,Pidilite Industries Ltd,Chemicals,21.38,12.5,12.89,68.07,FY2021-FY2025,2025-09-25
PINELABS,Pine Labs Ltd,Financial Services,-3.18,19.7,,,FY2021-FY2025,2025-09-25
PIRAMALFIN,Piramal Finance Ltd,Financial Services,-6.93,15.43,-62.95,,FY2021-FY2025,2025-09-25
PPLPHARMA,Piramal Pharma Ltd,Healthcare,6.4,12.46,,37.6,FY2021-FY2025,2025-09-25
POLYMED,Poly Medicure Ltd,Healthcare,16.83,16.28,18.71,54.67,FY2021-FY2025,2025-09-25
POLYCAB,Polycab India Ltd,Capital Goods,21.31,20.58,17.82,46.57,FY2021-FY2025,2025-09-25
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,3.69,17.78,,175.62,FY2021-FY2025,2025-09-25
PFC,Power Finance Corporation Ltd,Financial Services,28.1,8.37,14.37,5.5,FY2021-FY2025,2025-09-25
POWERGRID,Power Grid Corporation of India Ltd,Power,19.17,2.93,5.22,17.67,FY2021-FY2025,2025-09-25
PREMIERENE,Premier Energies Ltd,Capital Goods,20.29,56.2,85.76,38.27,FY2021-FY2025,2025-09-25
PRESTIGE,Prestige Estates Projects Ltd,Realty,17.69,0.29,-31.01,90.32,FY2021-FY2025,2025-09-25
PNB,Punjab National Bank,Banks,6.95,8.64,45.69,7.65,FY2021-FY2025,2025-09-25
RRKABEL,R R Kabel Ltd,Capital Goods,17.21,22.84,-13.41,36.22,FY2021-FY2025,2025-09-25
RBLBANK,RBL Bank Ltd,Banks,4.78,10.11,5.92,30.32,FY2021-FY2025,2025-09-25
RECLTD,REC Ltd,Financial Services,21.28,9.65,13.65,5.9,FY2021-FY2025,2025-09-25
RHIM,RHI Magnesita India Ltd,Capital Goods,5.18,21.81,-2.91,61.95,FY2021-FY2025,2025-09-25
RITES,Rites Ltd,Construction,19.47,3.09,-2.3,30.52,FY2021-FY2025,2025-09-25
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,13.07,15.33,4.48,86.5,FY2021-FY2025,2025-09-25
RVNL,Rail Vikas Nigam Ltd,Construction,18.05,5.28,5.26,65.98,FY2021-FY2025,2025-09-25
RAILTEL,Railtel Corporation of India Ltd,Telecommunication,13.22,21.07,16.41,38.28,FY2021-FY2025,2025-09-25
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,19.81,18.46,21.37,56.57,FY2021-FY2025,2025-09-25
RKFORGE,Ramkrishna Forgings Ltd,Automobile and Auto Components,14.52,25.63,77.81,45.73,FY2021-FY2025,2025-09-25
REDINGTON,Redington Ltd,Services,20.74,11.77,16.08,12.89,FY2021-FY2025,2025-09-25
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,9.77,15.6,5.84,22.63,FY2021-FY2025,2025-09-25
RPOWER,Reliance Power Ltd,Power,-0.81,-0.9,55.02,65.53,FY2021-FY2025,2025-09-25
SBFC,SBFC Finance Ltd,Financial Services,8.98,20.67,25.29,30.93,FY2021-FY2025,2025-09-25
SBICARD,SBI Cards & Payment Services Ltd,Financial Services,20.48,14.21,13.98,43.19,FY2021-FY2025,2025-09-25
SBILIFE,SBI Life Insurance Company Ltd,Financial Services,14.31,7.37,10.59,74.32,FY2021-FY2025,2025-09-25
SJVN,SJVN Ltd,Power,8.65,4.33,-12.99,65.28,FY2021-FY2025,2025-09-25
SRF,SRF Ltd,Chemicals,18.07,11.83,0.86,53.2,FY2021-FY2025,2025-09-25
SAGILITY,Sagility Ltd,Information Technology,2.02,,,51.87,FY2021-FY2025,2025-09-25
SAILIFE,Sai Life Sciences Ltd,Healthcare,6.61,16.94,,65.99,FY2021-FY2025,2025-09-25
SAMMAANCAP,Sammaan Capital Ltd,Financial Services,5.4,-2.55,-5.7,9.46,FY2021-FY2025,2025-09-25
MOTHERSON,Samvardhana Motherson International Ltd,Automobile and Auto Components,10.82,14.65,19.78,36.27,FY2021-FY2025,2025-09-25
SAPPHIRE,Sapphire Foods India Ltd,Consumer Services,1.9,24.94,,,FY2021-FY2025,2025-09-25
SARDAEN,Sarda Energy & Minerals Ltd,Metals & Mining,19.26,16.12,13.81,19.4,FY2021-FY2025,2025-09-25
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,16.47,21.51,10.36,45.8,FY2021-FY2025,2025-09-25
SCHAEFFLER,Schaeffler India Ltd,Automobile and Auto Components,,,,57.61,FY2021-FY2025,2025-09-25
SCHNEIDER,Schneider Electric Infrastructure Ltd,Capital Goods,502.08,15.25,,80.67,FY2021-FY2025,2025-09-25
SCI,Shipping Corporation of India Ltd,Services,9.97,8.65,3.92,12.95,FY2021-FY2025,2025-09-25
SHREECEM,Shree Cement Ltd,Construction Materials,10.96,7.3,-13.25,62.53,FY2021-FY2025,2025-09-25
SHRIRAMFIN,Shriram Finance Ltd,Financial Services,15.08,20.32,23.47,11.99,FY2021-FY2025,2025-09-25
SHYAMMETL,Shyam Metalics & Energy Ltd,Capital Goods,19.31,19.18,-2.06,25.97,FY2021-FY2025,2025-09-25
ENRIN,Siemens Energy India Ltd,Capital Goods,,,,,FY2021-FY2025,2025-09-25
SIEMENS,Siemens Ltd,Capital Goods,,,,56.96,FY2021-FY2025,2025-09-25
SIGNATURE,SignatureGlobal India Ltd,Realty,-28.18,49.79,,233.91,FY2021-FY2025,2025-09-25
SOBHA,Sobha Ltd,Realty,3.71,13.87,8.77,113.53,FY2021-FY2025,2025-09-25
SOLARINDS,Solar Industries India Ltd,Chemicals,28.89,24.55,34.34,97.39,FY2021-FY2025,2025-09-25
SONACOMS,Sona BLW Precision Forgings Ltd,Automobile and Auto Components,18.48,17.76,20.79,42.73,FY2021-FY2025,2025-09-25
SONATSOFTW,Sonata Software Ltd,Information Technology,31.25,19.16,11.72,24.53,FY2021-FY2025,2025-09-25
STARHEALTH,Star Health & Allied Insurance Company Ltd,Financial Services,-6.34,26.1,,49.71,FY2021-FY2025,2025-09-25
SBIN,State Bank of India,Banks,15.02,12.01,28.19,9.7,FY2021-FY2025,2025-09-25
SAIL,Steel Authority of India Ltd,Metals & Mining,9.54,8.2,-10.58,22.22,FY2021-FY2025,2025-09-25
SUMICHEM,Sumitomo Chemical India Ltd,Chemicals,21.4,3.55,7.92,52.18,FY2021-FY2025,2025-09-25
SUNPHARMA,Sun Pharmaceutical Industries Ltd,Healthcare,12.14,9.44,30.36,37.45,FY2021-FY2025,2025-09-25
SUNTV,Sun TV Network Ltd,Media Entertainment & Publication,19.97,4.79,2.23,13.35,FY2021-FY2025,2025-09-25
SUNDARMFIN,Sundaram Finance Ltd,Financial Services,16.37,9.97,10.04,26.0,FY2021-FY2025,2025-09-25
SUPREMEIND,Supreme Industries Ltd,Capital Goods,24.99,10.45,-0.36,64.8,FY2021-FY2025,2025-09-25
SPLPETRO,Supreme Petrochem Ltd,Chemicals,34.44,13.59,-3.94,52.68,FY2021-FY2025,2025-09-25
SUZLON,Suzlon Energy Ltd,Capital Goods,33.81,26.62,72.56,25.11,FY2021-FY2025,2025-09-25
SWANCORP,Swan Corp Ltd,Chemicals,0.19,-11.81,57.42,831.03,FY2021-FY2025,2025-09-25
SWIGGY,Swiggy Ltd,Consumer Services,-71.29,34.37,,,FY2021-FY2025,2025-09-25
SYNGENE,Syngene International Ltd,Healthcare,13.31,10.77,4.03,55.34,FY2021-FY2025,2025-09-25
SYRMA,Syrma SGS Technology Ltd,Capital Goods,11.48,33.71,-59.88,65.28,FY2021-FY2025,2025-09-25
TBOTEK,TBO Tek Ltd,Consumer Services,14.15,41.37,-36.09,378.01,FY2021-FY2025,2025-09-25
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,24.28,17.82,30.34,63.72,FY2021-FY2025,2025-09-25
TATACAP,Tata Capital Ltd,Financial Services,16.53,23.56,24.68,,FY2021-FY2025,2025-09-25
TATACHEM,Tata Chemicals Ltd,Chemicals,5.7,7.86,-1.73,111.23,FY2021-FY2025,2025-09-25
TATACOMM,Tata Communications Ltd,Telecommunication,141.79,6.21,7.99,28.6,FY2021-FY2025,2025-09-25
TCS,Tata Consultancy Services Ltd,Information Technology,46.55,9.23,8.89,22.41,FY2021-FY2025,2025-09-25
TATACONSUM,Tata Consumer Products Ltd,Fast Moving Consumer Goods,7.29,8.71,7.62,81.89,FY2021-FY2025,2025-09-25
TATAELXSI,Tata Elxsi Ltd,Information Technology,34.43,15.35,16.35,51.6,FY2021-FY2025,2025-09-25
TATAINVEST,Tata Investment Corporation Ltd,Financial Services,1.3,13.42,15.21,116.93,FY2021-FY2025,2025-09-25
TMCV,Tata Motors Ltd,Capital Goods,,,,,FY2021-FY2025,2025-09-25
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,8.3,10.34,,2.86,FY2021-FY2025,2025-09-25
TATAPOWER,Tata Power Company Ltd,Power,11.88,14.9,28.63,31.17,FY2021-FY2025,2025-09-25
TATASTEEL,Tata Steel Ltd,Metals & Mining,12.24,6.91,-15.23,31.85,FY2021-FY2025,2025-09-25
TATATECH,Tata Technologies Ltd,Information Technology,37.57,23.54,,42.89,FY2021-FY2025,2025-09-25
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,,4.61,,,FY2021-FY2025,2025-09-25
TECHM,Tech Mahindra Ltd,Information Technology,16.53,6.96,-1.03,32.13,FY2021-FY2025,2025-09-25
TECHNOE,Techno Electric & Engineering Company Ltd,Construction,12.87,20.75,17.08,34.68,FY2021-FY2025,2025-09-25
TEGA,Tega Industries Ltd,Capital Goods,19.3,15.25,4.9,53.86,FY2021-FY2025,2025-09-25
TEJASNET,Tejas Networks Ltd,Telecommunication,2.54,76.09,44.42,,FY2021-FY2025,2025-09-25
TENNIND,Tenneco Clean Air India Ltd,Automobile and Auto Components,36.27,18.71,137.65,,FY2021-FY2025,2025-09-25
NIACL,New India Assurance Company Ltd,Financial Services,3.92,5.57,-8.76,27.78,FY2021-FY2025,2025-09-25
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,8.46,9.99,-19.06,66.35,FY2021-FY2025,2025-09-25
THERMAX,Thermax Ltd,Capital Goods,11.39,16.74,25.16,67.41,FY2021-FY2025,2025-09-25
TIMKEN,Timken India Ltd,Capital Goods,17.47,17.41,25.59,50.37,FY2021-FY2025,2025-09-25
TITAGARH,Titagarh Rail Systems Ltd,Capital Goods,10.47,30.38,39.86,1137.16,FY2021-FY2025,2025-09-25
TITAN,Titan Company Ltd,Consumer Durables,27.11,22.81,27.95,73.95,FY2021-FY2025,2025-09-25
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,21.8,7.54,8.83,57.76,FY2021-FY2025,2025-09-25
TORNTPOWER,Torrent Power Ltd,Power,15.14,19.09,17.17,21.56,FY2021-FY2025,2025-09-25
TARIL,Transformers & Rectifiers India Ltd,Capital Goods,10.28,22.14,92.52,64.38,FY2021-FY2025,2025-09-25
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,21.44,115.7,,54.36,FY2021-FY2025,2025-09-25
TRENT,Trent Ltd,Consumer Services,19.08,52.09,,154.1,FY2021-FY2025,2025-09-25
